"CVT" "CVE" "rel" "varT.M" "SE_T.M" "varE.M" "SE_E.M" "rel.M" "ase.M" "varT.MAE" "varE.MAE" "rel.MAE" "tau_T" "tau_E" "tau_rel" "p_T" "p_E" "p_rel" "tau_rel_cT" "tau_rel_cE" "tau_rel_cTE"
0.1 0.3 0.1 1 1.45987349552383 9 0.402760168601672 0.108144771859253 0.13294992774742 1.00172689229048 8.9606985282711 0.110934508959575 0 2.64602117821724 0 1 0 NA 0 0 0
0.2 0.3 0.1 1 1.45160504916989 9 0.389130910775144 0.108501056676581 0.132896815942693 0.987154281095404 8.96665336497061 0.112803104428241 0 2.66224361035585 0 1 0 NA 0 0 0
0.3 0.3 0.1 1 1.44074141176402 9 0.392607685011034 0.108359831424577 0.132917868560268 1.00164200831759 8.96534109274603 0.114181113602446 0 2.65538096403009 0 1 0 NA 0 0 0
0 0 0.3 3 1.44734538493024 7 0.311023136734785 0.3 0.10434983894999 3 7 0.3 0 0 0 1 1 NA 0 0 0
0.1 0 0.3 3 1.43517148163725 7 0.310163080585095 0.299372556688713 0.104443372676395 2.98541021990977 7 0.300623144778003 0 0 0 1 1 NA 0 0 0
0.2 0 0.3 3 1.48554010084659 7 0.312761186518265 0.297521291703722 0.104719342966448 2.9017002938826 6.99999999999999 0.30248594010945 0 0 0 1 1 NA 0 0 0
0.3 0 0.3 3 1.40987726057503 7 0.312655015627329 0.294118492283375 0.105226602354294 2.82854600459733 7 0.305568645035461 0 0 0 0.999998925569327 1 NA 0 0 0
0 0.1 0.3 3 1.43624665366006 7 0.308120404199324 0.301472982959788 0.104130259614805 2.99999999999999 6.97277254606806 0.302785178903395 0 0.627366252241223 0 1 1.37708238453275e-60 NA 0 0 0
0.1 0.1 0.3 3 1.40943475815562 7 0.307482822529939 0.300804247785609 0.104229948768698 2.99077263600405 6.97426659664833 0.303250481067721 0 0.627505601163704 0 1 5.20388159286864e-62 NA 0 0 0
0.2 0.1 0.3 3 1.43190431822761 7 0.309799507872688 0.299003281712953 0.104498420939607 2.91879711425966 6.96905941227001 0.305534837881311 0 0.620614699923563 0 1 1.2921333721342e-56 NA 0 0 0
0.3 0.1 0.3 3 1.40804491903354 7 0.308605482372341 0.295645993412361 0.104998895930286 2.8388819241043 6.97385946383635 0.309709212306423 0 0.639966303673051 0 0.999996006200669 3.5376517011166e-73 NA 0 0 0
0 0.2 0.3 3 1.42271461385767 7 0.3127493074622 0.306381487721086 0.103398542927195 3 6.97145991876 0.313336030631237 0 1.36658363642898 0 1 0 NA 0 0 0
0.1 0.2 0.3 3 1.41409929895982 7 0.310031899993488 0.305944855961365 0.10346363214692 2.98882559162873 6.97330712073657 0.314630096708144 0 1.36547901491809 0 1 0 NA 0 0 0
0.2 0.2 0.3 3 1.40241678964398 7 0.307166012146399 0.30332519027002 0.103854148851198 2.91410808425583 6.97200963541234 0.315354638082945 0 1.34974125539377 0 1 0 NA 0 0 0
0.3 0.2 0.3 3 1.40000115847541 7 0.309944197075224 0.300414980603406 0.104287977294086 2.86334360607631 6.97399006272058 0.319256902246753 0 1.35776901804093 0 0.999999328454228 0 NA 0 0 0
0 0.3 0.3 3 1.42085392582943 7 0.312748710743612 0.313461144288938 0.102343170037657 3 6.96933320750905 0.327868333960414 0 2.05635631355887 0 1 0 NA 0 0 0
0.1 0.3 0.3 3 1.40658157811498 7 0.309081011900165 0.314509058229466 0.102186956250618 3.01465447119556 6.9720362706447 0.333814586123217 0 2.06586850799379 0.0451191217759644 1 0 NA 0.0284879176058736 0 0
0.2 0.3 0.3 3 1.43695617731795 7 0.314083811457804 0.31273053990533 0.102452082108751 NA NA NA NA NA NA NA NA NA NA NA NA
0.3 0.3 0.3 3 1.44336788572793 7 0.307867963589918 0.308224412238285 0.103123815960671 2.78842098128905 6.97229620298885 0.332748414467421 0 2.06343208365414 0.0321742108542319 0.999993542665585 0 NA 0 0 0
0 0 0.5 5 1.41059071968318 5 0.220940099167131 0.5 0.074535599249993 5 5.00000000000001 0.5 0 0 0 1 1 NA 0 0 0
0.1 0 0.5 5 1.40574698413898 5 0.221038100556891 0.498745464467752 0.074722614365346 4.94625061024842 5 0.501234444749246 0 0 0 1 1 NA 0 0 0
0.2 0 0.5 5 1.4036419483596 5 0.22215726854939 0.494462381091361 0.07536109873754 4.77885857569142 5 0.504901475393604 0 0 0 0.99646402061505 1 NA 0 0 0
0.3 0 0.5 5 1.41289545099558 5 0.219684471324363 0.488358956986375 0.076270943483824 4.66034529527296 5 0.510887951739625 0.773287407511346 0 0.00131770569035162 0.0407997848689117 1 NA 0 0.00131770569035162 0
0 0.1 0.5 5 1.40393540748275 5 0.21967934731264 0.501243115619597 0.0743502865147056 5 4.98194603703805 0.503849467884271 0 0.448070284944098 0 1 1.14815803682574e-63 NA 0 0 0
0.1 0.1 0.5 5 1.3994153035211 5 0.221315992800549 0.500006170286825 0.0745346794379408 4.96813607692932 4.97998506981878 0.506249636632779 0 0.452022741773435 0 1 1.38991142749393e-67 NA 0 0 0
0.2 0.1 0.5 5 1.37793059022369 5 0.222001256414292 0.496086983919523 0.0751189172468594 4.73521086995211 4.9790234342695 0.507090728792544 0 0.444371087815867 0 0.998994494141895 3.56825196254763e-59 NA 0 0 0
0.3 0.1 0.5 5 1.39440947090149 5 0.223834987716838 0.491131339132734 0.0758576611545663 4.67118602488097 4.98104563096077 0.509527485075713 0.000849313504699226 0.44591366730118 0.0430063052647491 0.505157248059653 2.45998881985804e-60 NA 0 0.0289120754278732 0
0 0.2 0.5 5 1.39548241401437 5 0.219955596012642 0.505219504100598 0.0737575215181413 5 4.9810982916779 0.518421845666768 0 0.977454022172858 0 1 0 NA 0 0 0
0.1 0.2 0.5 5 1.37722050137539 5 0.220268629569731 0.503711713728874 0.073982289635941 4.96435577283813 4.98080307106245 0.519219406958446 0 0.971053658515596 0 1 0 NA 0 0 0
0.2 0.2 0.5 5 1.34885981405905 5 0.218298909541065 0.499915676271699 0.0745481694892328 NA NA NA NA NA NA NA NA NA NA NA NA
0.3 0.2 0.5 5 1.39250399356073 5 0.220144875667769 0.493001575145689 0.0755788628306372 4.68654901633113 4.98002267130279 0.514092738664072 0.978573326952292 0.965684740191418 0.0509101655310845 0.000281780448258167 0 NA 0 0.0132271678284718 0
0 0.3 0.5 5 1.44864264319738 5 0.222156562569931 0.511809912951987 0.0727750813720598 5 4.98116190054718 0.528669086015051 0 1.48013514925546 0.0595590516405549 1 0 NA 0.0595590516405549 0 0
0.1 0.3 0.5 5 1.40012978349328 5 0.220872562923179 0.510372176755285 0.072989406430029 4.91884268642787 4.97881849698881 0.526425905948645 0 1.47425286786682 0.0637340903254916 1 0 NA 0.0611187406474581 0 0
0.2 0.3 0.5 5 1.40456839828984 5 0.223003116647932 0.507312886565435 0.0734454584851891 4.83473302654362 4.97902018360645 0.526049514290718 0 1.47651050926611 0.076389486418221 0.99998790214533 0 NA 0.0668543842353515 0 0
0.3 0.3 0.5 5 1.40177562758904 5 0.22181366828977 0.49904468845551 0.074678008686871 4.80885650651094 4.98110198671747 0.52219842220054 0.970973802619345 1.47836133207113 0.0884500637839149 0.00173716977872828 0 NA 0.056651543068958 0.0128682925752482 0
0 0 0.7 7 1.4102116567518 3 0.131065334486021 0.7 0.0447213595499958 7.00000000000001 3 0.7 0 0 0 1 1 NA 0 0 0
0.1 0 0.7 7.00000000000001 1.41274432252415 3 0.133464224734025 0.698554424502311 0.0449368532219586 6.91620634002589 3 0.701448274420786 0 0 0 0.999999999999999 1 NA 0 0 0
0.2 0 0.7 7 1.38316580891196 3 0.132738622078459 0.693632899696218 0.0456705108232502 6.71998999924197 3 0.705699936305855 0.82512368874883 0 0.00137482126111535 0.0297076725376293 1 NA 0 0.00137482126111535 0
0.3 0 0.7 7 1.3771757248808 3 0.131294620734422 0.684758052611242 0.0469934949147117 6.65058045631058 3 0.703230797161778 1.6726124525738 0 0.0366916267725507 2.51175764263995e-23 1 NA 0 0.0366916267725507 0
0 0.1 0.7 7 1.40229782977085 3 0.132665647315063 0.700625813524744 0.0446280687778247 6.99999999999999 2.99083280465286 0.703664888313836 0 0.270462898528752 0 1 7.61198226642662e-62 NA 0 0 0
0.1 0.1 0.7 7.00000000000001 1.38760603250281 3 0.132014965526904 0.699053180233239 0.0448625031073903 6.903966382644 2.98933264085851 0.705933734940715 0 0.274774454632068 0 0.999999999999974 9.166409772692e-74 NA 0 0 0
0.2 0.1 0.7 7.00000000000001 1.40635630292331 3 0.132226761857177 0.694370263788445 0.045560591074291 6.70650595171856 2.98820591082568 0.707864590634425 0.719040895976887 0.271099141907622 0.0177696620089836 0.120831531205587 3.09084031392551e-66 NA 0 0 0
0.3 0.1 0.7 7 1.3885496370006 3 0.131976883536133 0.684954546208244 0.046964203378709 6.65322807767644 2.98757569224324 0.704035918137716 1.64932343160293 0.270774245192123 0.0438327903708523 1.2581280765891e-22 9.93301117495384e-69 NA 0 0.0359592211388801 0
0 0.2 0.7 7 1.356118200643 3 0.133420415426024 0.702494800765356 0.0443494566098855 7 2.98898971212393 0.713126523530617 0 0.58255007108177 0.0186296828679214 1 0 NA 0.0186296828679214 0 0
0.1 0.2 0.7 7 1.38289910951925 3 0.133398168732614 0.701252547323948 0.0445346408192369 6.89748139617799 2.98839404709964 0.711906537684393 0 0.582744928360185 0.0263153239071414 0.999999999999997 0 NA 0.0247703272429428 0 0
0.2 0.2 0.7 7 1.38238427943951 3 0.13170466321233 0.696287116779321 0.0452748435015929 6.65279534018608 2.98742712186953 0.708543529958933 0.523933370988993 0.579057412681499 0.0449517588910033 0.261331370200365 0 NA 0.0215023772041514 0 0
0.3 0.2 0.7 7.00000000000001 1.38664385439758 3 0.133586754616571 0.686307105207049 0.0467625757877152 6.69642630943628 2.98577711634218 0.705414806342913 1.6949158991513 0.568791005453559 0.0545177395702197 4.60944608264977e-33 1.16406283057665e-314 NA 0.0170593407750006 0.0348915800115524 0
0 0.3 0.7 7 1.3770871122794 3 0.133726656901939 0.705690627684747 0.0438730508608133 7.00000000000001 2.98794887492135 0.716656887859462 0 0.885359558732675 0.0536792013241325 1 0 NA 0.0536792013241325 0 0
0.1 0.3 0.7 7 1.38798112865104 3 0.131485048658961 0.703734577656772 0.0441646415828095 6.92310658973672 2.98843233756157 0.716568024802738 0 0.883215141974681 0.0503402119845771 0.999999999999974 0 NA 0.0428093776861601 0 0
0.2 0.3 0.7 7.00000000000001 1.36641841029481 3 0.131461928072681 0.699943599427736 0.0447297672508993 NA NA NA NA NA NA NA NA NA NA NA NA
0.3 0.3 0.7 7.00000000000001 1.38881970577193 3 0.132170001458171 0.691533018086155 0.0459835426915704 6.61004755079894 2.98881442660971 0.706056321859355 1.57212727704278 0.888966463880159 0.0773268724176427 8.00243125379371e-18 0 NA 0.0582788022584154 0.0372323534977501 0
0 0 0.9 9 1.37973977113356 0.999999999999999 0.0436421837749488 0.9 0.0149071198499986 9 1 0.9 0 0 0 1 1 NA 0 0 0
0.1 0 0.9 9.00000000000001 1.37848682377173 1 0.0450430556771581 0.899169579939077 0.0150309115637388 8.85426466192084 1 0.900795520719352 0 0 0 0.999994912771497 1 NA 0 0 0
0.2 0 0.9 9 1.4066149781102 1 0.0438925109853532 0.896720603594101 0.0153959834025826 8.59957028058471 1 0.901404380497678 1.07663146346752 0 0.00909955236095718 2.42052354702367e-05 1 NA 0 0.00909955236095718 0
0.3 0 0.9 9.00000000000001 1.35658311067273 1 0.0440771649398677 0.890547580162844 0.0163162034038485 8.67895035979493 1 0.898196161768864 2.34719965598169 0 0.0219057726090645 5.46311797983282e-63 1 NA 0 0.0219057726090645 0
0 0.1 0.9 9.00000000000001 1.37847370952827 1 0.0442914546767805 0.900089233195494 0.0148938177506003 9.00000000000001 0.996064345559102 0.901765995194249 0 0.0899017163437888 0 1 7.25235663412632e-62 NA 0 0 0
0.1 0.1 0.9 9 1.40223355038899 1 0.0442414855916358 0.899367166413398 0.0150014571112044 8.85036350098183 0.995870582031167 0.902194650171299 0 0.0902195635493464 0 0.999999924614173 9.53050857097196e-66 NA 0 0 0
0.2 0.1 0.9 9.00000000000001 1.36963624982142 1 0.0442785591901632 0.896739997785193 0.0153930922872725 8.66613579589582 0.996248541590395 0.901630802734879 1.14856428331783 0.088045721104218 0.0120625701581123 1.54209992019868e-06 3.48822145472371e-56 NA 0 0.00880630311240349 0
0.3 0.1 0.9 9.00000000000001 1.38788383469188 1 0.0440562775703298 0.891044883551857 0.0162420697916302 8.64204978244594 0.996290639930431 0.899329727529459 2.31663401566733 0.0912023106313212 0.0197754237939365 1.12370754303376e-78 3.0150805604493e-70 NA 0.00100771755216976 0.0196891565473606 0.000652208910743956
0 0.2 0.9 9.00000000000001 1.38194831135204 1 0.0438812428346607 0.900354468838574 0.0148542787554015 9.00000000000002 0.995741001390596 0.904496078700065 0 0.192647721972879 0.0104190756144049 1 0 NA 0.0104190756144049 0 0
0.1 0.2 0.9 9.00000000000001 1.39767989981402 1 0.0444512128568378 0.899551846904469 0.0149739265690609 8.83234350225703 0.996008438067383 0.903738967611253 0 0.19397743251502 0.0140556521298391 0.999999366940313 0 NA 0.0122253247726928 0 0
0.2 0.2 0.9 9.00000000000001 1.3544314498985 1 0.044213707883953 0.897111831166056 0.0153376626395449 8.70376919087055 0.996065307844846 0.901970337880231 1.34559461040553 0.19532467805805 0.0191845244966058 3.90390916250698e-11 0 NA 0.0133646143472175 0.00769284663168909 0
0.3 0.2 0.9 9.00000000000001 1.40662787990949 1 0.0436105553104108 0.891679373044193 0.016147485682572 8.59825761633546 0.996616428468036 0.897691848009974 2.24822348146688 0.194970231535888 0.0295903416602594 2.05372927266511e-54 0 NA 0.0153085400504453 0.0219446098049821 0
0 0.3 0.9 9.00000000000001 1.38366177935768 1 0.0444798471205211 0.900809527119066 0.0147864426721411 9 0.996187024064031 0.904582974928398 0 0.296239110353614 0.0243803042487842 1 0 NA 0.0243803042487842 0 0
0.1 0.3 0.9 9 1.35208651284652 1 0.04370109060413 0.900332776774462 0.0148575124173965 8.83676269013004 0.996597424485132 0.904295069701651 0 0.296757165892073 0.0245007783879697 0.999999464883362 0 NA 0.0245638081151968 0 0.00250067689991873
0.2 0.3 0.9 9.00000000000001 1.38807384516416 1 0.0440810071450903 0.896672423842674 0.0154031656158712 8.65235638480866 0.996222860954215 0.901721187486257 1.18347641606053 0.295907011041842 0.0304322358875199 1.11815100178547e-06 0 NA 0.0240393140389016 0.00485015695439569 0
0.3 0.3 0.9 9.00000000000001 1.39256655509532 1 0.0443751665252351 0.891196462609201 0.0162194737198844 8.6225443486099 0.996258154190687 0.897647162786732 2.2895767900171 0.295912661279452 0.0369207351281191 4.34509316264994e-62 0 NA 0.0245346411792778 0.0201174091695585 0.00702853087255349
0 0 0.1 0.999999999999999 1.44519274480276 9 0.395803479756084 0.0999999999999999 0.134164078649987 0.999999999999999 9.00000000000001 0.0999999999999999 0 0 0 1 1 NA 0 0 0
0.1 0 0.1 1 1.45655367969633 9 0.397129966866369 0.0999110411978 0.134177339845248 0.996153978775165 9 0.100089091179973 0 0 0 1 1 NA 0 0 0
0.2 0 0.1 1 1.43329378062953 9 0.400917988018702 0.0996433721291762 0.13421724159411 0.999791094486814 9 0.100356258921467 0 0 0 1 1 NA 0 0 0
0.3 0 0.1 1 1.43858064199419 9 0.397910031561755 0.0991929363114573 0.134284388601304 0.984667562475327 8.99999999999999 0.100801186143147 0 0 0 1 1 NA 0 0 0
0 0.1 0.1 0.999999999999998 1.43833880450868 9 0.392274497877827 0.100838376076766 0.13403910092343 0.999999999999997 8.96548415688233 0.101039531965712 0 0.815961897925758 0 1 4.99404087783236e-72 NA 0 0 0
0.1 0.1 0.1 1 1.46268252495794 9 0.401551719929882 0.100710904224091 0.134058103305283 0.99854459111936 8.96398661659489 0.101082015768142 0 0.799579170550838 0 1 6.98656824668434e-58 NA 0 0 0
0.2 0.1 0.1 1 1.45444862376172 9 0.407731343406365 0.100553449026891 0.13408157534024 1.00094598766444 8.96784161464284 0.101533430988175 0 0.808046527141629 0 1 6.21278537125235e-61 NA 0 0 0
0.3 0.1 0.1 1 1.43054363869086 9 0.392802662279556 0.10000528958668 0.134163290124961 0.975931897371577 8.96960354069165 0.101923846860483 0 0.815583173630387 0 1 5.87165599104974e-66 NA 0 0 0
0 0.2 0.1 0.999999999999998 1.43529076881424 9 0.401320575243599 0.103296785732576 0.133672622849635 0.999999999999997 8.95777573002392 0.104110103956701 0 1.72409118810141 0 1 0 NA 0 0 0
0.1 0.2 0.1 1 1.44204843195938 9 0.394511027459524 0.103615076141929 0.133625174916841 1.00188492877708 8.96666085815699 0.105008018506614 0 1.75187964737167 0 1 0 NA 0 0 0
0.2 0.2 0.1 1 1.43695906561211 9 0.393456943194651 0.103054633199526 0.133708720817956 0.981692229940859 8.97164277229132 0.104680497179181 0 1.75684545142368 0 1 0 NA 0 0 0
0.3 0.2 0.1 1 1.43264544259244 9 0.397189616852898 0.103702495867574 0.133612143153567 0.987919990950476 8.96843693094 0.107610731443963 0 1.77153087633613 0 1 0 NA 0 0 0
0 0.3 0.1 0.999999999999997 1.47805018482589 9 0.396327199325749 0.108974877730769 0.132826182870271 0.999999999999998 8.96593262361663 0.112178083515384 0 2.65980660662092 0 1 0 NA 0 0 0
0.1 0.3 0.1 1 1.45965764377696 9 0.400796075072256 0.111352415110438 0.132471760523605 0.947136794572982 8.96651072885915 0.120580512925961 0 2.67061120286025 0 1 0 NA 0 0 0
0.2 0.3 0.1 1 1.4317822353878 9 0.397561475653994 0.108969382877128 0.132827001994689 1.0222923776684 8.96305918955489 0.114028845321983 0 2.64637539969772 0 1 0 NA 0 0 0
0.3 0.3 0.1 1 1.44803045826695 9 0.397199970904042 0.104392116648096 0.133509340557304 0.909187987167178 8.96264679274839 0.107367988870918 0 2.65150210556743 0 1 0 NA 0 0 0
0 0 0.3 3 1.398040512592 7 0.312052253619565 0.3 0.10434983894999 3 7 0.3 0 0 0 1 1 NA 0 0 0
0.1 0 0.3 3 1.44674861301038 7 0.308104578752227 0.299363899946566 0.104444663147322 2.98101369116469 7 0.300623144778003 0 0 0 1 1 NA 0 0 0
0.2 0 0.3 3 1.41042404154587 7 0.309257264347339 0.297519087155921 0.104719671601031 2.94323750650045 7 0.30248594010945 0 0 0 1 1 NA 0 0 0
0.3 0 0.3 3 1.41654799815911 7 0.3057363956145 0.29433701073117 0.105194027547387 2.80516054778254 7 0.305568645035461 0 0 0 0.999999927992703 1 NA 0 0 0
0 0.1 0.3 3 1.40934466753296 7 0.307578122806841 0.301504269321463 0.104125595719373 3 6.97617970827483 0.302890961190322 0 0.634945922813586 0 1 1.89807405128968e-65 NA 0 0 0
0.1 0.1 0.3 3 1.41877476191277 7 0.309879385360486 0.300838126939537 0.104224898362618 2.98300213548988 6.97390287950344 0.303269892428339 0 0.633581222803766 0 1 1.50374082551878e-64 NA 0 0 0
0.2 0.1 0.3 3 1.4176235062523 7 0.307316783014449 0.298628223624063 0.104554331298425 2.91381164886251 6.97191570529271 0.304263070331472 0 0.624822181983356 0 1 2.53199770563921e-60 NA 0 0 0
0.3 0.1 0.3 3 1.44285829794815 7 0.310974687098394 0.295746042128174 0.104983981548312 2.81191832924248 6.96829913513395 0.308744736628181 0 0.620600899665695 0 0.999999880381693 1.62821929595961e-60 NA 0 0 0
0 0.2 0.3 3 1.41356235431387 7 0.308170938714623 0.306833543295776 0.103331154460887 NA NA NA NA NA NA NA NA NA NA NA NA
0.1 0.2 0.3 3 1.3858047530863 7 0.308810032134306 0.305818216430878 0.103482510453507 3.01877823857113 6.97199374381385 0.316496227126072 0 1.35208945484932 0 1 0 NA 0 0 0
0.2 0.2 0.3 3 1.42001710168976 7 0.306610504510883 0.30317586514009 0.103876408927283 2.90717476425882 6.97374012498612 0.313656357262124 0 1.36167441054307 0 1 0 NA 0 0 0
0.3 0.2 0.3 3 1.43977656418173 7 0.310977918808041 0.299875654805663 0.104368375237138 2.80132800127442 6.97256469500101 0.318186691683746 0 1.35886321170813 0 0.999998891203994 0 NA 0 0 0
0 0.3 0.3 3 1.43755785042675 7 0.310181992363701 0.314500036978952 0.102188301059244 NA NA NA NA NA NA NA NA NA NA NA NA
0.1 0.3 0.3 3 1.42996457168938 7 0.304993465464034 0.314006284629301 0.102261905313768 2.98724279210592 6.97422519214001 0.334282164136714 0 2.07190454582202 0.0132444049158004 1 0 NA 0 0 0
0.2 0.3 0.3 3 1.42886668848431 7 0.309777660812305 0.313764470352744 0.102297952857789 NA NA NA NA NA NA NA NA NA NA NA NA
0.3 0.3 0.3 3 1.41399585862647 7 0.314508453857322 0.307973930242048 0.103161155612053 NA NA NA NA NA NA NA NA NA NA NA NA
0 0 0.5 5 1.37839293311753 5 0.221005873497028 0.5 0.074535599249993 5 5 0.5 0 0 0 1 1 NA 0 0 0
0.1 0 0.5 5 1.40121348739695 5 0.222068561027028 0.498764392237717 0.0747197927799925 4.93050769266588 5 0.501234444749246 0 0 0 1 1 NA 0 0 0
0.2 0 0.5 5 1.38174490201033 5 0.218048380402077 0.494939144892008 0.0752900269863762 4.78835221568355 5.00000000000001 0.504901475393604 0 0 0 0.999871420003819 1 NA 0 0 0
0.3 0 0.5 5 1.38507693233433 5 0.220646826986575 0.487128666071491 0.0764543444250093 4.72208130279116 4.99999999999999 0.510888136794442 1.02016056577107 0 0.0013769135329862 0.00039783043602981 1 NA 0 0.0013769135329862 0
0 0.1 0.5 5 1.4037210381151 5 0.221304829659872 0.501265754035317 0.0743469117789421 5 4.98120489316092 0.504016888817374 0 0.45602821647421 0 1 9.95993438182406e-70 NA 0 0 0
0.1 0.1 0.5 5 1.39997308002167 5 0.220365540467754 0.49996547956587 0.0745407452524815 4.94306250326376 4.97919459161752 0.505610931257321 0 0.44085211310294 0 1 1.27760841407979e-55 NA 0 0 0
0.2 0.1 0.5 5 1.38747796214347 5 0.220833391173938 0.496057061717481 0.0751233777853796 4.81124409016381 4.98120884744904 0.509954299752815 0 0.454584761696601 0 0.999726709398174 1.14408653808025e-68 NA 0 0 0
0.3 0.1 0.5 5 1.39455669162039 5 0.21835279069473 0.488768803870906 0.0762098471175454 4.71075675256885 4.98052256561525 0.513352795081977 0.963676661494096 0.446063593559408 0.0170546984139337 0.00214203296401137 3.66577008114116e-62 NA 0 0.00146931161073762 0
0 0.2 0.5 5 1.43700399050404 5 0.22073452306782 0.504890647015025 0.0738065446380229 5 4.97952679650542 0.515271963012689 0 0.962017400587532 0 1 0 NA 0 0 0
0.1 0.2 0.5 5 1.41481884337718 5 0.215560888018702 0.503825436141582 0.0739653368995821 4.94835713048308 4.9822223440311 0.518766682085008 0 0.973112315722295 0 1 0 NA 0 0 0
0.2 0.2 0.5 5 1.39050851855231 5 0.222991398184788 0.499743588695981 0.0745738227903921 4.79649331205605 4.97972396240537 0.517166481619794 0 0.966781041031497 0.0324379368749418 0.999590556233024 0 NA 0 0 0
0.3 0.2 0.5 5 1.42006636199011 5 0.220946097962965 0.493713784910221 0.0754726928674551 4.6560777827496 4.98113959342824 0.518555271389539 0.702823382584002 0.972525085209768 0.0318979756575802 0.0761290814423955 0 NA 0 0.000864379581755304 0
0 0.3 0.5 5 1.37673227933294 5 0.220199126063814 0.510994703130462 0.0728966056771835 5 4.97837294466327 0.528828549215567 0 1.46701784954456 0.0419934963972398 1 0 NA 0.0419934963972398 0 0
0.1 0.3 0.5 5 1.41917997691805 5 0.222114369029305 0.511449225955009 0.0728288494149827 NA NA NA NA NA NA NA NA NA NA NA NA
0.2 0.3 0.5 5 1.38124310958987 5 0.221208972298682 0.507084198220523 0.0734795493308482 NA NA NA NA NA NA NA NA NA NA NA NA
0.3 0.3 0.5 5 1.39219368076364 5 0.221583790528925 0.499302755931716 0.0746395382588991 NA NA NA NA NA NA NA NA NA NA NA NA
0 0 0.7 7 1.35830506345529 3 0.131535217311411 0.7 0.0447213595499958 7 3 0.7 0 0 0 1 1 NA 0 0 0
0.1 0 0.7 7.00000000000001 1.39334376696932 3 0.13172921847819 0.698457159501384 0.0449513526322188 6.92383686790815 2.99999999999999 0.701448274420786 0 0 0 0.999999999999899 1 NA 0 0 0
0.2 0 0.7 7 1.37285274264954 3 0.132461979061309 0.693495803379257 0.0456909479355295 6.72384631965961 2.99999999999999 0.705708576984414 0.879903946636883 0 0.000584507513145066 0.00902547584168231 1 NA 0 0.000584507513145066 0
0.3 0 0.7 7 1.38870643699849 3 0.132724095845018 0.685064606443401 0.0469477965675469 6.64184198757095 3 0.702576416298736 1.65226390919168 0 0.0387016409257557 3.12028861290559e-20 1 NA 0 0.0387016409257557 0
0 0.1 0.7 7 1.40329408737343 3 0.131455650682848 0.700627135353403 0.0446278717312422 7 2.99024127086878 0.70369465742472 0 0.272957400131055 0 1 2.04551317898334e-68 NA 0 0 0
0.1 0.1 0.7 7.00000000000001 1.38154314946242 3 0.132215238898612 0.699228682199059 0.0448363408190065 6.92434409120714 2.98972348277105 0.704654568910163 0 0.269939286012448 0 0.999999999999996 9.95901022292584e-63 NA 0 0 0
0.2 0.1 0.7 7.00000000000001 1.38439082465364 3 0.132069312863236 0.694642335318497 0.0455200330452285 6.69923102814567 2.98768735134694 0.707754201136837 0.660136348327019 0.269770369787707 0.0148034474080997 0.148547494218674 1.1559151166781e-64 NA 0 0 0
0.3 0.1 0.7 7 1.37425424890484 3 0.131732609414618 0.686006520650538 0.0468073842878049 6.6934687128519 2.98857460565821 0.701694582946644 1.64880526966337 0.26631997955711 0.0474250635672102 1.6194935616038e-18 1.54396567150718e-57 NA 0 0.0399042307836911 0
0 0.2 0.7 7 1.39731954970657 3 0.132104192616256 0.702602532337764 0.0443333969352704 6.99999999999999 2.98887251389698 0.712072357798224 0 0.588559796737335 0.0314679810193291 1 0 NA 0.0314679810193291 0 0
0.1 0.2 0.7 7 1.4100332027546 3 0.133240936099921 0.701147732994495 0.0445502656169485 6.89155077654325 2.98889465326288 0.711836884465384 0 0.588578249048494 0.0334009626885075 0.999999999999795 0 NA 0.0316682462840994 0 0
0.2 0.2 0.7 7 1.41945197941705 3 0.133102226960995 0.696034066636181 0.0453125659897114 6.65224941726853 2.98836043585792 0.710582724352422 0.717436953698284 0.582285436553527 0.0386833666511708 0.124107705121104 0 NA 0.0216359170121766 0.00230003150689326 0
0.3 0.2 0.7 7 1.40531359868913 3 0.133713307052879 0.687893885450524 0.0465260325550644 6.65166283555229 2.98762072037948 0.704113874061296 1.60597034715955 0.581646837653034 0.0591813803430933 4.63413912941107e-19 0 NA 0.0244154651134418 0.0374431901425318 0
0 0.3 0.7 7 1.40418204468468 3 0.134327414856393 0.705759532417919 0.043862779149657 7 2.98787590395727 0.716433537381445 0 0.886628139115182 0.0559338201219418 1 0 NA 0.0559338201219418 0 0
0.1 0.3 0.7 7.00000000000001 1.37557070387427 3 0.131046068769951 0.704679957880785 0.0440237126197777 6.87055170310257 2.98842375786693 0.716080401032225 0 0.884367405803552 0.0528801910849924 0.999999999999958 0 NA 0.053241896658041 0 0
0.2 0.3 0.7 7.00000000000001 1.36844213211732 3 0.133074018580758 0.699809281785459 0.0447497901428132 6.7100655823086 2.98701055496809 0.713237365001275 0.815444180162354 0.880915928930312 0.056156340460644 0.0212322683579589 0 NA 0.0437837816983169 0.0120508199796831 0
0.3 0.3 0.7 7 1.38815107172718 3 0.132125620681074 0.69204028593669 0.0459079236651306 6.68605025382116 2.98849452588036 0.707090384375498 1.66078216702965 0.885671547328357 0.0743548029649993 5.16091737552454e-20 0 NA 0.0524604089368341 0.0368564890255647 0
0 0 0.9 9 1.38928539515286 0.999999999999999 0.0438334063703884 0.9 0.0149071198499986 9 1 0.9 0 0 0 1 1 NA 0 0 0
