"CVT" "CVE" "rel" "varT.M" "SE_T.M" "varE.M" "SE_E.M" "rel.M" "ase.M" "varT.MAE" "varE.MAE" "rel.MAE" "tau_T" "tau_E" "tau_rel" "p_T" "p_E" "p_rel" "tau_rel_cT" "tau_rel_cE" "tau_rel_cTE"
0.3 0.1 0.9 8.9394749974061 1.35556570217223 0.986838837480295 0.0463962900669305 0.893931724447555 0.0157563673984474 8.57060105155483 0.982413167487342 0.898931428734503 2.01742506054921 0.0947353571467181 0.0213840441252621 2.50389284391024e-34 1.16446261699079e-68 NA 0 0.0198058055796635 0
0 0.2 0.9 8.7266830092787 1.35427262114419 0.987861780662579 0.0460169286138924 0.897111620830655 0.0152713593666917 8.37053748794375 0.983385407465303 0.901794996859797 0.44885144202627 0.189168225550132 0.0142346126550414 0.595484838976198 0 NA 0.0108335546763046 0 0
0.1 0.2 0.9 8.93808770347122 1.36664501516669 1.00609755699108 0.0466042958389529 0.896380837437513 0.01537961224256 8.60571420843369 1.00166264987155 0.901022825490007 0.831110837950174 0.202813629656608 0.0204683642659027 0.00550033045634664 0 NA 0.0141763251237811 0.00624260990553559 0
0.2 0.2 0.9 8.56370789237053 1.31303582750672 0.970827515071776 0.0455101031716973 0.892857491278179 0.0158976656211135 8.16975304199641 0.966246651815829 0.898453785092056 1.64907461169513 0.199423901991834 0.0246178461587097 1.12529540619153e-19 0 NA 0.0163792999753963 0.0169674954135301 0
0.3 0.2 0.9 9.27625805183845 1.40730056508413 1.00959626669076 0.0466588962174802 0.891695325617894 0.0160770150610257 8.88177675140397 1.00534835368234 0.898085703764437 2.62993543277633 0.20193582213797 0.0319256757512598 4.72775982491251e-73 0 NA 0.0169936035514306 0.0251644932124531 0.00098831675022666
0 0.3 0.9 9.03984258863664 1.37534026105866 1.02212690774581 0.0472844636666745 0.897255938354718 0.0152499700705308 8.70427660561695 1.01783312676459 0.901847890364308 0.633288559591524 0.284495428997472 0.0243452416108045 0.133717664194306 0 NA 0.0222611570290077 0 0
0.1 0.3 0.9 8.93224414414044 1.35908489838324 0.955430760321259 0.0441965344976219 0.901932688143951 0.0145567361516213 8.56672288725793 0.951364290156752 0.905920212160256 0.690595919934977 0.280484045650425 0.0263169778439955 0.0177579064987177 0 NA 0.023916626742141 0.00682795251742965 0.00276195733295799
0.2 0.3 0.9 9.07760495420641 1.3701005013273 0.995372126846796 0.0461455569129854 0.895019105645034 0.0155861932885252 8.75143464429692 0.990526697220561 0.901977709787828 1.85447515340855 0.280252641046635 0.0300138300546387 8.26118147250603e-37 0 NA 0.0216018157107609 0.0123857071676151 0.000608879065449846
0.3 0.3 0.9 9.17592236871831 1.4193861145329 1.06429377966489 0.0490904398825584 0.885935136166339 0.016931424693413 8.76892060351544 1.05990810387888 0.892613359538942 2.43903278200945 0.304598649405298 0.0410793088593141 1.83895359104301e-53 0 NA 0.0261899952404813 0.0235581305495095 0
0 0 0.1 1.1434098777593 1.45826662777932 8.9330427350574 0.416139945603826 0.0931814520250241 0.134590908250084 0.742387272189271 8.90202044699121 0.125527058492003 0.239453155402124 0 0.0757995998309958 0.207179626134614 0.740608431501467 NA 0 0.0659186808611993 0
0.1 0 0.1 0.909092834368479 1.42739353056391 9.00665456965321 0.422272718622513 0.0726712386805741 0.137729983041986 0.611382943590664 8.96688708094979 0.111067306336795 0.630681087064744 0.0948772686050559 0.0332875289139378 0.164858972340493 0.431184077737405 NA 0 0 0
0.2 0 0.1 0.981619143493055 1.43406525430449 8.95393658561079 0.422164184387186 0.0820566890266075 0.136399688293699 0.72273407277092 8.90776489674541 0.11818859304297 0.421311456957871 0.116030808264592 0.00421495998803193 0.465844681526812 0.398270836630362 NA 0 0 0
0.3 0 0.1 1.14633543600041 1.45203822787563 8.94284777342182 0.414990880601041 0.0955281598511321 0.134378920031131 0.791919983180414 8.92135035389483 0.131749108453068 0.568825931104173 0 0.0296434532860218 0.289769454572677 0.644988612671462 NA 0 0.0195409415896327 0
0 0.1 0.1 1.12658830189868 1.45284730971522 8.95773293967333 0.41727967383735 0.0945689177549956 0.134444541913181 0.86098588601618 8.91904089740691 0.132343513356921 0.630511098627463 0.895137069577716 0.00183033942457801 0.200004033133878 1.79024204713571e-73 NA 0 0.00228686863107896 0
0.1 0.1 0.1 1.16855468529562 1.46628373184799 9.03704916014057 0.422541921611605 0.0958146536108194 0.134206510364986 0.918371347223823 8.99906186952175 0.134537529220805 0.784662444552027 0.777737496842392 0.00107726923254648 0.0754694187517848 1.54225230252555e-49 NA 0 0.00313893232560044 0
0.2 0.1 0.1 1.17300521488663 1.45919210924489 8.91962185512983 0.416616297782774 0.0999860255393066 0.133596410152675 0.812808377121814 8.87984698450999 0.132977888597412 0.312083631538381 0.957673780875969 0 0.686608701311072 7.80591137193754e-86 NA 0 0 0
0.3 0.1 0.1 0.896224687235413 1.45384445442307 8.99886026449996 0.41466892070393 0.0698268869130469 0.138102910795918 0.567306011142001 8.96278479877764 0.112912109395349 0.595896131627797 0.775069364557957 0.0216367431138041 0.142103444301926 7.40493445764799e-45 NA 0 0.0162454321588277 0
0 0.2 0.1 1.0080142072299 1.43895147849689 8.80221890659788 0.405383983391033 0.0931766707235693 0.134545261275219 0.775900730116394 8.76328751584211 0.131575044767843 0.385158493978344 1.77172542267464 0.0396607736858346 0.326336430940789 0 NA 0 0 0
0.1 0.2 0.1 0.997545716247326 1.44898772218341 9.05351091893893 0.418198258970839 0.0814982349503676 0.136425710901039 0.687438743753293 9.01363877935799 0.118269353483034 0.756900123225415 1.55830945659879 0.0731163513269603 0.0343624113659002 0 NA 0 0.0568487205513702 0
0.2 0.2 0.1 0.972484618406539 1.50498164431225 9.39178439335118 0.435784274018234 0.0773864518988587 0.136917333275334 0.626133339158773 9.35276895425342 0.114592293250214 0.412079872226178 1.75690461059606 0 0.487327525859605 0 NA 0 0 0
0.3 0.2 0.1 1.05476969064993 1.46545725102767 9.08432716818758 0.421300809598555 0.0806973556653923 0.136426596423662 0.704694676951911 9.04596910054774 0.123441168234845 0.945697563656302 2.02296658336873 0.0663377749429059 0.000445915421822075 0 NA 0 0.06594005560567 0
0 0.3 0.1 1.15625079199531 1.44777251645152 8.8446993246616 0.409642327108403 0.109668304181879 0.132112493100403 0.857490326363693 8.80724533740607 0.146980410261339 0 2.84044480375115 0 0.619004918145787 0 NA 0 0 0
0.1 0.3 0.1 0.895368675537112 1.48038053764527 9.29288123880761 0.434084606560549 0.07307406847885 0.137643723673944 0.58426518747264 9.24961201891984 0.114341038578461 0.749997409386605 2.60591781343741 0.0694781114811144 0.00811268633644482 0 NA 0 0.0560431486803289 0
0.2 0.3 0.1 1.00935023093899 1.46111150485404 9.21449344273769 0.430948557855465 0.0904445990369889 0.134943674589777 0.783322329852239 9.17247898251956 0.128403537540328 0.435699433265664 2.62790094913237 0.0530706055680322 0.131588902139022 0 NA 0 0.0343773172539693 0
0.3 0.3 0.1 1.09694382825652 1.40806320328067 8.57409669654446 0.394260544510287 0.101127567968197 0.133449549293499 NA NA NA NA NA NA NA NA NA NA NA NA
0 0 0.3 3.03627841719535 1.41747091894869 7.00960763160807 0.321566061491569 0.286277141853702 0.105915174757535 2.77700320118796 6.99452027988958 0.318522935497879 0.774415048717927 0.0738975989401264 0.0282431503976363 0.0398682185088667 0.470421562539351 NA 0 0.0022038575594583 0
0.1 0 0.3 2.81710681545179 1.39297082261246 6.99791052312028 0.323156411928178 0.267093602018555 0.10876549008065 2.47171413663517 6.9776715716388 0.297063353705715 0.907837231393671 0.162201908253224 0.0691482529528268 0.00118405426547125 0.0567335333632299 NA 0 0.0596651518500063 0
0.2 0 0.3 3.07809719260286 1.42491846719942 6.97569611056287 0.325552487083805 0.287492262828819 0.105782636561968 2.75894688247197 6.95386940428247 0.316477162156359 0.844196161555408 0 0.0647588102510875 0.00599044911244959 0.932849506218606 NA 0 0.0389396955118669 0
0.3 0 0.3 3.11666835512349 1.41671093450908 6.99639647615198 0.32621289642718 0.292660547195307 0.104952474464866 2.78680453467049 6.97087414490286 0.320942472525332 0.720330571842273 0.0500234286024454 0.0315941001082175 0.0634739043830382 0.554655256124355 NA 0 0.0316515331835359 0
